saree_id,saree_name,image_url
69760d0ee9001af64ec7a604,Saree063,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1769344253631.jpg
69760d0ee9001af64ec7a604,Saree063,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1769344266447.jpg
698301a0e9001af64ec7a608,Saree064,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193244565.jpg
698301a0e9001af64ec7a608,Saree064,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193254548.jpg
698301a0e9001af64ec7a608,Saree064,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193264601.jpg
698301a0e9001af64ec7a608,Saree064,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193277344.jpg
698301a0e9001af64ec7a608,Saree064,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193287235.jpg
698301a0e9001af64ec7a608,Saree064,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193295902.jpg
698301a0e9001af64ec7a608,Saree064,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193306194.jpg
69830318e9001af64ec7a609,Saree065,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193598457.jpg
69830318e9001af64ec7a609,Saree065,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193612667.jpg
69830318e9001af64ec7a609,Saree065,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193622112.jpg
69830318e9001af64ec7a609,Saree065,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193632345.jpg
69830318e9001af64ec7a609,Saree065,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193642507.jpg
69830318e9001af64ec7a609,Saree065,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193652076.jpg
69830318e9001af64ec7a609,Saree065,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770193670578.jpg
6985d0f9e9001af64ec7a60a,Saree066,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377023675.jpg
6985d0f9e9001af64ec7a60a,Saree066,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377048746.jpg
6985d0f9e9001af64ec7a60a,Saree066,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377067942.jpg
6985d0f9e9001af64ec7a60a,Saree066,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377139882.jpg
6985d0f9e9001af64ec7a60a,Saree066,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377213789.jpg
6985d0f9e9001af64ec7a60a,Saree066,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377244700.jpg
6985d15fe9001af64ec7a60b,Saree067,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377488448.jpg
6985d15fe9001af64ec7a60b,Saree067,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377503585.jpg
6985d15fe9001af64ec7a60b,Saree067,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377509983.jpg
6985d15fe9001af64ec7a60b,Saree067,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377524620.jpg
6985d15fe9001af64ec7a60b,Saree067,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377537898.jpg
6985d15fe9001af64ec7a60b,Saree067,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377556258.jpg
6985d15fe9001af64ec7a60b,Saree067,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378039415.jpg
6985d1ace9001af64ec7a60c,Saree068,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377590304.jpg
6985d1ace9001af64ec7a60c,Saree068,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377607857.jpg
6985d1ace9001af64ec7a60c,Saree068,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377617013.jpg
6985d1ace9001af64ec7a60c,Saree068,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377629488.jpg
6985d1ace9001af64ec7a60c,Saree068,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377636683.jpg
6985d1ace9001af64ec7a60c,Saree068,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377674799.jpg
6985d1ace9001af64ec7a60c,Saree068,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377689502.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377844393.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377851076.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377862710.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377877800.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377884634.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377907340.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377926040.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377939369.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377952887.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770377982116.jpg
6985d325e9001af64ec7a60d,Saree069,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378013512.jpg
6985d3d1e9001af64ec7a60e,Saree070,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378075687.jpg
6985d3d1e9001af64ec7a60e,Saree070,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378099261.jpg
6985d3d1e9001af64ec7a60e,Saree070,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378117274.jpg
6985d3d1e9001af64ec7a60e,Saree070,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378142850.jpg
6985d3d1e9001af64ec7a60e,Saree070,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378157230.jpg
6985d3d1e9001af64ec7a60e,Saree070,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378168566.jpg
6985d3d1e9001af64ec7a60e,Saree070,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378184201.jpg
6985d491e9001af64ec7a60f,Saree071,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378328486.jpg
6985d491e9001af64ec7a60f,Saree071,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378341426.jpg
6985d491e9001af64ec7a60f,Saree071,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378352180.jpg
